"uid","cluster","coalesce","country","gender","device","dt"
"1025133","Control","0","BRA","M","",""
"1015555","Treatment","0","DEU","","",""
"1043297","Control","0","DEU","M","",""
"1021745","Control","0","USA","F","",""
"1040925","Treatment","0","ESP","M","",""
"1014205","Treatment","0","DEU","M","",""
"1046269","Control","0","USA","M","",""
"1012545","Treatment","0","GBR","F","",""
"1005674","Control","0","BRA","","",""
"1017023","Control","0","DEU","M","",""
"1040687","Control","94.11","CAN","F","A","2023-01-27"
"1004604","Control","0","USA","M","",""
"1026352","Treatment","0","BRA","","",""
"1041574","Control","0","MEX","F","",""
"1036977","Treatment","0","TUR","M","",""
"1004645","Control","0","AUS","M","",""
"1016269","Treatment","0","TUR","M","",""
"1033206","Treatment","25.12","DEU","","I","2023-01-27"
"1018838","Control","0","MEX","M","",""
"1041860","Control","0","USA","F","",""
"1032746","Control","0","USA","O","",""
"1033762","Control","0","GBR","","",""
"1032077","Treatment","0","ESP","","",""
"1019555","Treatment","0","USA","M","",""
"1045687","Control","0","TUR","F","",""
"1013342","Control","0","USA","F","",""
"1039550","Treatment","0","","F","",""
"1015836","Treatment","0","DEU","M","",""
"1044360","Treatment","42.05","MEX","M","A","2023-02-05"
"1035388","Treatment","0","MEX","M","",""
"1035414","Treatment","0","USA","F","",""
"1016713","Treatment","0","TUR","F","",""
"1040010","Control","0","BRA","M","",""
"1035838","Control","0","MEX","M","",""
"1043934","Treatment","0","MEX","F","",""
"1029103","Treatment","0","USA","F","",""
"1028154","Treatment","105.69","USA","F","I","2023-02-03"
"1026210","Treatment","0","BRA","F","",""
"1044390","Control","0","BRA","M","",""
"1021541","Treatment","0","BRA","F","",""
"1044076","Treatment","0","USA","F","",""
"1031194","Control","0","GBR","F","",""
"1014769","Treatment","0","TUR","","",""
"1005163","Treatment","0","GBR","F","",""
"1036876","Control","0","USA","M","",""
"1008340","Control","0","TUR","M","",""
"1020956","Control","0","USA","F","",""
"1034743","Treatment","0","USA","M","",""
"1008373","Treatment","0","TUR","F","",""
"1001804","Control","0","MEX","F","",""
"1022133","Treatment","0","USA","F","",""
"1026030","Treatment","0","GBR","O","",""
"1020910","Treatment","0","AUS","","",""
"1024397","Treatment","0","ESP","F","",""
"1041168","Treatment","0","USA","M","",""
"1016322","Treatment","0","MEX","M","",""
"1044016","Control","0","AUS","F","",""
"1024810","Treatment","0","CAN","","",""
"1021866","Treatment","0","USA","M","",""
"1012242","Control","0","FRA","M","",""
"1014306","Control","0","GBR","","",""
"1018108","Control","0","ESP","","",""
"1046078","Treatment","0","USA","F","",""
"1033681","Control","0","BRA","F","",""
"1000562","Control","0","ESP","M","",""
"1039470","Treatment","0","TUR","M","",""
"1036641","Control","0","USA","F","",""
"1037180","Control","0","USA","M","",""
"1026588","Treatment","0","GBR","O","",""
"1015978","Treatment","0","BRA","M","",""
"1041193","Treatment","0","USA","O","",""
"1014730","Control","0","MEX","F","",""
"1025560","Control","0","USA","M","",""
"1041307","Treatment","0","USA","O","",""
"1010304","Treatment","0","USA","F","",""
"1012436","Control","0","BRA","M","",""
"1012965","Treatment","0","GBR","F","",""
"1029048","Treatment","0","USA","F","",""
"1025116","Treatment","0","AUS","F","",""
"1037311","Control","0","USA","F","",""
"1047479","Control","0","MEX","M","",""
"1019570","Control","0","USA","","",""
"1010400","Treatment","0","USA","","",""
"1020239","Control","0","USA","F","",""
"1012908","Treatment","0","USA","F","",""
"1028581","Treatment","0","DEU","F","",""
"1019561","Control","0","FRA","M","",""
"1014619","Treatment","0","USA","M","",""
"1011740","Control","0","USA","F","",""
"1006021","Treatment","0","DEU","M","",""
"1035092","Control","0","BRA","M","",""
"1016471","Treatment","0","BRA","F","",""
"1017146","Control","0","USA","M","",""
"1027889","Treatment","0","DEU","O","",""
"1018728","Treatment","0","FRA","","",""
"1026227","Treatment","0","USA","M","",""
"1038503","Control","0","USA","M","",""
"1003908","Treatment","0","TUR","M","",""
"1018427","Treatment","0","BRA","F","",""
"1005165","Treatment","0","DEU","M","",""
"1028503","Treatment","0","MEX","","",""
"1049876","Treatment","0","AUS","F","",""
"1003188","Treatment","0","DEU","F","",""
"1002742","Treatment","0","BRA","M","",""
"1035156","Treatment","0","DEU","F","",""
"1004662","Treatment","0","USA","","",""
"1012375","Treatment","0","BRA","F","",""
"1000810","Control","0","USA","F","",""
"1029569","Control","0","FRA","M","",""
"1039315","Control","0","USA","M","",""
"1023033","Control","0","BRA","M","",""
"1037159","Treatment","54.44","TUR","","I","2023-01-31"
"1040881","Treatment","0","USA","M","",""
"1033919","Control","0","DEU","M","",""
"1011660","Treatment","0","USA","F","",""
"1031324","Control","0","USA","F","",""
"1029237","Control","0","USA","F","",""
"1034468","Control","0","BRA","M","",""
"1015701","Treatment","0","USA","","",""
"1049432","Control","0","USA","F","",""
"1025828","Treatment","0","USA","F","",""
"1028485","Control","0","FRA","M","",""
"1036812","Control","0","TUR","M","",""
"1029591","Treatment","0","BRA","M","",""
"1019147","Control","0","MEX","F","",""
"1045560","Control","0","MEX","O","",""
"1011254","Control","0","FRA","M","",""
"1026857","Control","0","MEX","F","",""
"1041940","Treatment","0","USA","M","",""
"1031241","Treatment","0","USA","F","",""
"1037239","Control","0","MEX","F","",""
"1031004","Control","0","USA","F","",""
"1039618","Control","0","BRA","O","",""
"1035974","Treatment","0","USA","M","",""
"1028393","Control","0","BRA","","",""
"1004277","Treatment","0","USA","","",""
"1031320","Control","0","USA","F","",""
"1035755","Treatment","0","MEX","F","",""
"1005870","Control","0","USA","F","",""
"1029083","Treatment","0","BRA","M","",""
"1026568","Control","0","USA","F","",""
"1010995","Treatment","0","TUR","F","",""
"1002405","Control","0","MEX","F","",""
"1013840","Control","0","GBR","M","",""
"1007151","Control","0","BRA","","",""
"1004247","Treatment","0","TUR","F","",""
"1005378","Treatment","0","DEU","O","",""
"1014738","Treatment","0","DEU","","",""
"1016926","Treatment","0","AUS","M","",""
"1010975","Treatment","30.115748565876714","BRA","F","A","2023-02-01"
"1038570","Control","0","TUR","","",""
"1040055","Treatment","0","DEU","","",""
"1038576","Control","0","FRA","M","",""
"1009853","Control","0","DEU","F","",""
"1008300","Control","0","BRA","M","",""
"1027637","Treatment","0","USA","F","",""
"1004092","Control","0","MEX","M","",""
"1041341","Treatment","0","USA","M","",""
"1034139","Control","0","USA","F","",""
"1013545","Control","0","USA","F","",""
"1038184","Treatment","0","USA","M","",""
"1003371","Control","0","CAN","M","",""
"1043823","Control","0","BRA","F","",""
"1006854","Treatment","0","BRA","F","",""
"1028902","Control","0","BRA","F","",""
"1003515","Control","0","USA","F","",""
"1041409","Treatment","0","USA","F","",""
"1034938","Control","0","TUR","F","",""
"1010054","Treatment","0","MEX","","",""
"1045398","Treatment","0","BRA","","",""
"1034846","Treatment","0","GBR","M","",""
"1026716","Treatment","0","BRA","M","",""
"1025175","Treatment","0","USA","M","",""
"1018950","Control","0","GBR","M","",""
"1042946","Treatment","0","USA","M","",""
"1025719","Treatment","0","MEX","F","",""
"1042944","Control","0","USA","M","",""
"1048870","Control","0","USA","","",""
"1018818","Control","0","GBR","M","",""
"1005584","Control","0","USA","M","",""
"1015195","Control","0","BRA","F","",""
"1033799","Control","0","USA","F","",""
"1011817","Control","47.49","USA","O","I","2023-01-30"
"1007149","Control","0","DEU","M","",""
"1049440","Treatment","0","USA","","",""
"1000867","Treatment","0","USA","M","",""
"1010138","Control","0","MEX","M","",""
"1022114","Control","0","BRA","F","",""
"1017225","Treatment","0","USA","F","",""
"1034781","Treatment","0","BRA","M","",""
"1021318","Treatment","0","BRA","","",""
"1048392","Control","0","CAN","F","",""
"1026819","Control","0","TUR","F","",""
"1012382","Control","0","USA","F","",""
"1006224","Treatment","59.97","MEX","F","A","2023-02-05"
"1003505","Treatment","0","USA","M","",""
"1018993","Treatment","0","DEU","F","",""
"1042826","Treatment","0","MEX","F","",""
"1040238","Treatment","0","BRA","M","",""
"1001405","Treatment","0","TUR","F","",""
"1037336","Control","0","USA","F","",""
"1004215","Treatment","0","USA","M","",""
"1001017","Treatment","0","ESP","M","",""
"1000433","Treatment","0","","F","",""
"1023799","Control","0","BRA","F","",""
"1026381","Control","0","BRA","","",""
"1028877","Control","0","USA","M","",""
"1047913","Control","0","FRA","M","",""
"1048450","Control","0","BRA","","",""
"1000201","Treatment","0","CAN","F","",""
"1042362","Treatment","0","BRA","","",""
"1013701","Treatment","0","USA","M","",""
"1003577","Control","0","DEU","M","",""
"1005855","Control","0","MEX","F","",""
"1041641","Treatment","0","CAN","M","",""
"1025113","Treatment","0","MEX","M","",""
"1019754","Treatment","0","USA","","",""
"1008022","Treatment","0","TUR","","",""
"1038933","Treatment","0","USA","M","",""
"1025312","Treatment","0","USA","F","",""
"1018611","Control","0","MEX","F","",""
"1010961","Control","0","USA","M","",""
"1008760","Treatment","0","USA","F","",""
"1042792","Control","0","USA","","",""
"1040805","Control","0","TUR","M","",""
"1015140","Control","0","USA","M","",""
"1011172","Treatment","0","MEX","","",""
"1015925","Control","0","USA","M","",""
"1041178","Control","0","BRA","M","",""
"1037670","Control","0","BRA","F","",""
"1027963","Treatment","0","USA","M","",""
"1033001","Treatment","0","DEU","F","",""
"1002015","Control","0","CAN","F","",""
"1048325","Treatment","0","USA","M","",""
"1027572","Control","0","AUS","M","",""
"1047371","Control","0","USA","F","",""
"1022187","Control","0","USA","F","",""
"1032075","Control","0","GBR","F","",""
"1030844","Treatment","33.75","DEU","","I","2023-01-27"
"1045238","Treatment","0","BRA","F","",""
"1024953","Control","0","GBR","M","",""
"1037247","Control","0","DEU","M","",""
"1041634","Control","0","DEU","F","",""
"1038488","Treatment","0","USA","M","",""
"1020634","Control","0","USA","F","",""
"1037008","Control","0","USA","F","",""
"1021256","Control","0","USA","M","",""
"1013169","Control","0","GBR","F","",""
"1032065","Control","82.91","USA","F","A","2023-01-25"
"1045841","Control","39.64","","F","I","2023-01-25"
"1018059","Treatment","0","GBR","F","",""
"1000641","Treatment","0","USA","F","",""
"1035133","Treatment","0","MEX","M","",""
"1014772","Control","0","USA","","",""
"1010956","Control","0","GBR","O","",""
"1019640","Control","0","BRA","F","",""
"1005517","Control","0","FRA","M","",""
"1018141","Control","0","CAN","M","",""
"1042464","Treatment","0","DEU","F","",""
"1039413","Control","0","DEU","M","",""
"1018358","Treatment","0","FRA","M","",""
"1036602","Treatment","0","USA","","",""
"1012265","Treatment","0","DEU","F","",""
"1015874","Control","0","USA","F","",""
"1011374","Control","0","DEU","M","",""
"1017544","Control","79.39","USA","F","I","2023-02-06"
"1015692","Treatment","0","DEU","M","",""
"1003949","Control","0","BRA","M","",""
"1008981","Treatment","0","BRA","F","",""
"1028004","Control","0","DEU","F","",""
"1017628","Control","0","MEX","F","",""
"1042987","Treatment","0","CAN","F","",""
"1043529","Treatment","0","BRA","F","",""
"1026798","Control","0","USA","M","",""
"1001484","Treatment","0","TUR","F","",""
"1046806","Control","0","USA","M","",""
"1020876","Treatment","0","USA","F","",""
"1037273","Control","0","TUR","M","",""
"1006467","Control","0","DEU","","",""
"1014860","Control","0","BRA","M","",""
"1008170","Control","0","CAN","F","",""
"1033023","Control","0","BRA","","",""
"1030165","Treatment","0","ESP","M","",""
"1013321","Treatment","0","GBR","M","",""
"1025963","Control","0","MEX","F","",""
"1012385","Control","0","MEX","M","",""
"1004330","Treatment","0","USA","M","",""
"1033144","Control","0","TUR","M","",""
"1047683","Control","0","BRA","F","",""
"1045401","Control","0","MEX","O","",""
"1022958","Treatment","0","BRA","F","",""
"1028932","Treatment","0","GBR","F","",""
"1034262","Control","0","USA","F","",""
"1026580","Treatment","0","USA","M","",""
"1028276","Control","0","BRA","M","",""
"1008869","Control","0","USA","M","",""
"1002655","Treatment","0","BRA","M","",""
"1044382","Control","0","FRA","F","",""
"1019314","Treatment","0","USA","M","",""
"1009586","Treatment","0","GBR","M","",""
"1006315","Treatment","0","USA","F","",""
"1001767","Treatment","52.4871781121978","MEX","F","A","2023-02-06"
"1043315","Control","0","USA","M","",""
"1025365","Control","0","TUR","M","",""
"1048842","Control","132.19","MEX","F","I","2023-01-28"
"1037430","Control","0","GBR","F","",""
"1041720","Treatment","0","BRA","M","",""
"1023168","Treatment","0","BRA","F","",""
"1004789","Treatment","0","USA","F","",""
"1046298","Treatment","0","ESP","","",""
"1045370","Treatment","0","BRA","M","",""
"1032944","Control","0","USA","M","",""
"1034069","Control","0","TUR","F","",""
"1008375","Treatment","0","USA","F","",""
"1002265","Treatment","0","TUR","F","",""
"1047690","Control","0","USA","F","",""
"1024947","Control","0","USA","","",""
"1039736","Treatment","0","BRA","O","",""
"1032699","Treatment","0","FRA","M","",""
"1009047","Control","0","USA","F","",""
"1030809","Treatment","0","FRA","O","",""
"1035556","Control","0","BRA","M","",""
"1016327","Control","0","USA","","",""
"1015116","Treatment","0","FRA","M","",""
"1009080","Treatment","0","ESP","F","",""
"1014785","Treatment","0","BRA","M","",""
"1007672","Treatment","0","BRA","M","",""
"1032040","Treatment","0","USA","F","",""
"1001137","Treatment","101.75","USA","M","I","2023-01-27"
"1011836","Control","0","USA","M","",""
"1009611","Treatment","0","MEX","M","",""
"1003634","Treatment","0","USA","M","",""
"1048027","Control","44.63","DEU","F","A","2023-01-31"
"1026650","Treatment","0","BRA","M","",""
"1022425","Control","0","USA","M","",""
"1015079","Control","0","USA","F","",""
"1041371","Treatment","0","GBR","M","",""
"1032363","Treatment","0","","F","",""
"1014786","Control","0","TUR","F","",""
"1040314","Treatment","0","ESP","O","",""
"1030251","Treatment","0","USA","M","",""
"1007650","Control","0","MEX","F","",""
"1012804","Treatment","0","USA","M","",""
"1005516","Control","0","ESP","F","",""
"1038055","Treatment","0","DEU","F","",""
"1044829","Treatment","0","MEX","F","",""
"1049170","Treatment","0","BRA","F","",""
"1049727","Control","0","USA","O","",""
"1043882","Control","0","BRA","M","",""
"1002671","Control","0","USA","F","",""
"1040121","Treatment","0","AUS","F","",""
"1023266","Treatment","0","TUR","M","",""
"1044377","Treatment","0","FRA","","",""
"1030148","Treatment","0","USA","M","",""
"1009679","Treatment","0","DEU","F","",""
"1049424","Control","0","USA","M","",""
"1041441","Treatment","0","USA","F","",""
"1031932","Treatment","0","BRA","M","",""
"1009396","Treatment","0","MEX","F","",""
"1031639","Treatment","0","USA","M","",""
"1038458","Treatment","0","USA","F","",""
"1042470","Treatment","89.25","CAN","M","I","2023-02-02"
"1008529","Control","54.89","BRA","M","I","2023-01-29"
"1036699","Control","0","MEX","M","",""
"1003526","Treatment","0","USA","M","",""
"1006286","Control","0","BRA","M","",""
"1021220","Treatment","0","BRA","F","",""
"1043343","Treatment","0","CAN","F","",""
"1010160","Treatment","0","MEX","","",""
"1028651","Treatment","0","USA","M","",""
"1004116","Control","0","USA","","",""
"1030971","Control","75.59","GBR","F","A","2023-01-25"
"1041699","Control","0","DEU","F","",""
"1020565","Control","0","USA","M","",""
"1012395","Control","0","USA","M","",""
"1009071","Treatment","0","USA","F","",""
"1012315","Control","0","MEX","O","",""
"1031551","Control","0","MEX","F","",""
"1025056","Control","0","USA","M","",""
"1024325","Treatment","0","DEU","F","",""
"1020689","Control","32.28","BRA","F","I","2023-01-30"
